no.;longitude;latitude
2743;-35.452526;-54.237267
2744;-35.31097;-54.321297
2745;-35.168804;-54.405136
2746;-35.02603;-54.48879
2747;-34.88265;-54.572247
2748;-34.738644;-54.65551
2749;-34.594025;-54.738586
2750;-34.448776;-54.821465
2751;-34.302902;-54.904152
2752;-34.156406;-54.986645
2753;-34.009277;-55.068947
2754;-33.86151;-55.151043
2755;-33.71311;-55.232944
2756;-33.56408;-55.314648
2757;-33.414383;-55.39614
2758;-33.264015;-55.47742
2759;-33.113;-55.5585
2760;-32.961346;-55.639366
2761;-32.809036;-55.720024
2762;-32.656067;-55.800472
2763;-32.502445;-55.88071
2764;-32.34816;-55.960735
2765;-32.193203;-56.040543
2766;-32.03758;-56.12014
2767;-31.88128;-56.199512
2768;-31.72429;-56.27867
2769;-31.566616;-56.357605
2770;-31.40826;-56.436314
2771;-31.24923;-56.514805
2772;-31.089506;-56.593075
2773;-30.929089;-56.671116
2774;-30.767994;-56.748924
2775;-30.606197;-56.8265
2776;-30.443684;-56.90384
2777;-30.280443;-56.980938
2778;-30.116508;-57.057804
2779;-29.951876;-57.134445
2780;-29.78653;-57.21085
2781;-29.620468;-57.28701
2782;-29.453697;-57.362923
2783;-29.286201;-57.438595
2784;-29.117975;-57.51402
2785;-28.949024;-57.5892
2786;-28.779343;-57.66413
2787;-28.608944;-57.738804
2788;-28.437809;-57.81323
2789;-28.26593;-57.887398
2790;-28.093298;-57.961315
2791;-27.919926;-58.034973
2792;-27.745827;-58.108364
2793;-27.571;-58.181488
2794;-27.395414;-58.254353
2795;-27.219034;-58.326965
2796;-27.041895;-58.399307
2797;-26.864027;-58.471382
2798;-26.685436;-58.543213
2799;-26.506077;-58.61477
2800;-26.325922;-58.68602
2801;-26.14498;-58.75699
2802;-25.963285;-58.82768
2803;-25.780817;-58.898087
2804;-25.597572;-58.968204
2805;-25.413567;-59.03805
2806;-25.228786;-59.107635
2807;-25.043234;-59.17693
2808;-24.85688;-59.24592
2809;-24.66973;-59.314606
2810;-24.481802;-59.383003
2811;-24.293127;-59.451122
2812;-24.103674;-59.51895
2813;-23.913403;-59.58647
2814;-23.72232;-59.653698
2815;-23.530437;-59.72062
2816;-23.337763;-59.787224
2817;-23.144268;-59.853516
2818;-22.949991;-59.9195
2819;-22.754929;-59.98517
2820;-22.559067;-60.05052
2821;-22.362396;-60.115566
2822;-22.164927;-60.180313
2823;-21.966646;-60.244736
2824;-21.767551;-60.308826
2825;-21.567657;-60.372593
2826;-21.366943;-60.436035
2827;-21.16541;-60.499153
2828;-20.963057;-60.56194
2829;-20.759903;-60.62439
2830;-20.555937;-60.68651
2831;-20.351152;-60.74829
2832;-20.145554;-60.809727
2833;-19.939137;-60.87082
2834;-19.731907;-60.931572
2835;-19.52385;-60.991978
2836;-19.314976;-61.052036
2837;-19.105284;-61.111755
2838;-18.894787;-61.17113
2839;-18.68347;-61.230152
2840;-18.471327;-61.288807
2841;-18.258368;-61.347103
2842;-18.044586;-61.40504
2843;-17.829973;-61.462612
2844;-17.614544;-61.519814
2845;-17.398302;-61.576656
2846;-17.18125;-61.63313
2847;-16.963387;-61.68923
2848;-16.744686;-61.744965
2849;-16.525158;-61.80033
2850;-16.304821;-61.855312
2851;-16.08366;-61.9099
2852;-15.861672;-61.9641
2853;-15.638896;-62.017925
2854;-15.415329;-62.07137
2855;-15.190946;-62.124428
2856;-14.965741;-62.177094
2857;-14.739718;-62.229366
2858;-14.512897;-62.281242
2859;-14.285278;-62.33272
2860;-14.056865;-62.383804
2861;-13.827633;-62.43448
2862;-13.597586;-62.484745
2863;-13.366742;-62.534603
2864;-13.135122;-62.584057
2865;-12.902712;-62.6331
2866;-12.66951;-62.681725
2867;-12.435513;-62.729946
2868;-12.200726;-62.777752
2869;-11.965162;-62.82513
2870;-11.728809;-62.87208
2871;-11.491682;-62.918606
2872;-11.253787;-62.96471
2873;-11.015123;-63.010387
2874;-10.775687;-63.05563
2875;-10.535488;-63.10045
2876;-10.29453;-63.14483
2877;-10.052808;-63.18877
2878;-9.81032;-63.232254
2879;-9.567082;-63.275303
2880;-9.323123;-63.31792
2881;-9.078426;-63.360104
2882;-8.832988;-63.401833
2883;-8.586807;-63.44311
2884;-8.339888;-63.48394
2885;-8.0922575;-63.524307
2886;-7.84391;-63.564205
2887;-7.594849;-63.60364
2888;-7.345089;-63.642635
2889;-7.0946555;-63.681175
2890;-6.843499;-63.719242
2891;-6.591622;-63.756836
2892;-6.3390446;-63.79396
2893;-6.085809;-63.830616
2894;-5.8319;-63.86681
2895;-5.5773225;-63.902527
2896;-5.3220906;-63.93776
2897;-5.0662227;-63.972515
2898;-4.8096905;-64.00679
2899;-4.552481;-64.04058
2900;-4.294632;-64.07388
2901;-4.036168;-64.106705
2902;-3.777097;-64.139046
2903;-3.517409;-64.17088
2904;-3.2571106;-64.20224
2905;-2.9962184;-64.2331
2906;-2.734726;-64.263466
2907;-2.472636;-64.29334
2908;-2.209967;-64.322716
2909;-1.9467244;-64.351585
2910;-1.6829122;-64.37995
2911;-1.418551;-64.407814
2912;-1.1536493;-64.43517
2913;-0.8882218;-64.46203
2914;-0.6222528;-64.48837
2915;-0.355726;-64.514206
2916;-0.088669784;-64.53952
2917;0.17885603;-64.56433
2918;0.44686052;-64.588646
2919;0.7153552;-64.61245
2920;0.9843361;-64.63571
2921;1.2537984;-64.658455
2922;1.52371;-64.68067
2923;1.7940743;-64.70238
2924;2.0648863;-64.723564
2925;2.3361142;-64.74422
2926;2.60774;-64.764336
2927;2.8797781;-64.78393
2928;3.1522431;-64.803
2929;3.4251165;-64.82154
2930;3.698363;-64.839554
2931;3.9719658;-64.85705
2932;4.245932;-64.874016
2933;4.5202413;-64.890434
2934;4.794895;-64.90633
2935;5.069874;-64.92168
2936;5.3451695;-64.936485
2937;5.6207623;-64.95076
2938;5.8966637;-64.96449
2939;6.172852;-64.97767
2940;6.449314;-64.9903
2941;6.726045;-65.00241
2942;7.003025;-65.013985
2943;7.28025;-65.02501
2944;7.5576963;-65.0355
2945;7.835354;-65.04545
2946;8.113224;-65.05485
2947;8.391321;-65.06369
2948;8.66961;-65.07199
2949;8.948049;-65.07974
2950;9.226628;-65.08697
2951;9.505353;-65.093636
2952;9.78423;-65.09975
2953;10.063228;-65.10531
2954;10.342347;-65.11032
2955;10.621572;-65.11479
2956;10.900888;-65.11871
2957;11.180274;-65.122086
2958;11.459732;-65.1249
2959;11.739238;-65.12717
2960;12.018784;-65.128876
2961;12.2983465;-65.130035
2962;12.57794;-65.130646
