Country or Territory;Station Name;WMO Station Number;Period;Statistic Description;Unit;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec;Annual 
CYPRUS;LARNACA AIRPORT;17609;1976-1990;Mean Monthly Value;mm;62.0;52.0;42.0;12.0;9.0;1.0;0.0;0.0;0.0;19.0;43.0;80.0;320.0
