Country or Territory;Station Name;WMO Station Number;Period;Statistic Description;Unit;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec;Annual
HUNGARY;MISKOLC;12772;1961-1990;Mean Monthly Value;mm;27;28;32;40;65;83;60;65;41;34;43;36;554.0
HUNGARY;SZOMBATHELY-REPULOTER;12812;1961-1990;Mean Monthly Value;mm;29;26;34;40;72;77;78;72;52;48;52;31;611.0
HUNGARY;BUDAPEST-KMI;12840;1961-1990;Mean Monthly Value;mm;41;38;34;41;61;68;45;55;39;34;59;48;563.0
HUNGARY;BUDAPEST-LORINC;12843;1961-1990;Mean Monthly Value;mm;32;31;29;38;55;63;52;51;40;33;52;40;516.0
HUNGARY;DEBRECEN-REPULOTER;12882;1961-1990;Mean Monthly Value;mm;37;30;34;42;59;80;65;61;38;31;45;44;566.0
HUNGARY;PECS-REPULOTER;12942;1961-1990;Mean Monthly Value;mm;39;32;38;55;63;84;61;63;47;37;56;44;619.0
HUNGARY;SZEGEO-REPULATER;12982;1961-1990;Mean Monthly Value;mm;29;25;29;41;51;72;50;57;34;26;41;40;495.0
